touch_id,user_id,touch_type,campaign_id,placement_id,creative_id,timestamp,start_param,data_source
t_000693,470,click,cmp_002,pl_005,cr_004,2026-08-08 04:08:59.167070900,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000694,471,click,cmp_002,pl_000,cr_000,2026-08-31 16:39:50.831442903,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000695,472,click,cmp_000,pl_004,cr_003,2026-09-05 08:51:26.159140261,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000696,473,bot_start,cmp_003,pl_009,cr_000,2026-08-04 14:49:25.844750687,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000697,474,bot_start,cmp_004,pl_003,cr_000,2026-08-12 11:26:58.216895251,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000698,475,click,cmp_003,pl_009,cr_000,2026-08-18 02:00:04.746725934,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000699,476,bot_start,cmp_000,pl_004,cr_003,2026-08-05 09:39:24.125985001,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000701,476,click,cmp_000,pl_001,cr_004,2026-08-06 03:03:38.512171078,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000700,476,click,cmp_003,pl_009,cr_000,2026-08-08 02:57:45.162329427,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000702,477,bot_start,cmp_001,pl_006,cr_002,2026-08-05 21:30:10.090425121,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000703,477,click,cmp_002,pl_008,cr_001,2026-08-13 17:56:11.560618416,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000704,478,click,cmp_000,pl_001,cr_004,2026-08-04 23:27:21.262573904,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000706,478,click,cmp_002,pl_002,cr_002,2026-08-05 04:12:21.426756244,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000705,478,bot_start,cmp_002,pl_005,cr_004,2026-08-05 20:22:58.078722603,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000707,479,lead,cmp_003,pl_009,cr_000,2026-08-15 19:55:19.519466410,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000709,480,bot_start,cmp_000,pl_001,cr_004,2026-08-04 22:59:04.710452532,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000710,481,lead,cmp_004,pl_003,cr_000,2026-08-04 03:33:02.613309527,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000711,482,click,cmp_001,pl_006,cr_002,2026-08-15 02:39:44.016078672,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000712,483,click,cmp_000,pl_001,cr_004,2026-08-25 11:16:04.417647216,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000714,483,click,cmp_002,pl_005,cr_004,2026-08-25 14:07:40.478382987,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000713,483,click,cmp_003,pl_009,cr_000,2026-08-27 05:39:24.536267564,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000716,484,bot_start,cmp_003,pl_009,cr_000,2026-08-11 01:17:13.710163211,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000715,484,bot_start,cmp_002,pl_002,cr_002,2026-08-12 00:24:12.008786564,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000717,485,click,cmp_003,pl_007,cr_003,2026-08-18 05:27:29.652116801,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000718,485,click,cmp_002,pl_000,cr_000,2026-08-20 14:23:29.597531160,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000719,485,bot_start,cmp_003,pl_009,cr_000,2026-08-21 03:01:14.109032086,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000721,486,click,cmp_002,pl_000,cr_000,2026-08-28 15:17:00.038575853,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000720,486,click,cmp_002,pl_005,cr_004,2026-08-29 07:50:39.134438772,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000722,487,click,cmp_000,pl_004,cr_003,2026-08-30 13:40:46.407100329,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000723,488,click,cmp_002,pl_000,cr_000,2026-08-04 03:47:35.944173564,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000724,489,bot_start,cmp_002,pl_000,cr_000,2026-08-23 08:23:14.675767325,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000727,490,click,cmp_004,pl_003,cr_000,2026-08-30 02:13:29.981034024,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000728,491,click,cmp_004,pl_003,cr_000,2026-09-05 23:02:25.947603885,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000730,492,lead,cmp_003,pl_007,cr_003,2026-08-18 14:28:06.068681399,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000729,492,click,cmp_000,pl_004,cr_003,2026-08-19 16:18:32.705933324,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000732,493,bot_start,cmp_000,pl_001,cr_004,2026-08-27 04:33:37.136525840,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000731,493,click,cmp_004,pl_003,cr_000,2026-08-29 01:36:13.009866320,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000733,494,click,cmp_004,pl_003,cr_000,2026-08-30 07:57:11.952181577,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000734,494,click,cmp_001,pl_006,cr_002,2026-08-30 12:57:43.075685019,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000735,494,bot_start,cmp_002,pl_008,cr_001,2026-08-31 05:08:32.092120672,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000737,495,click,cmp_002,pl_002,cr_002,2026-08-29 01:34:09.356984769,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000736,495,click,cmp_001,pl_006,cr_002,2026-08-30 12:52:36.489078550,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000739,496,click,cmp_000,pl_001,cr_004,2026-08-19 05:04:02.839909810,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000738,496,click,cmp_002,pl_005,cr_004,2026-08-19 11:06:48.875410085,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000742,497,bot_start,cmp_002,pl_002,cr_002,2026-08-26 17:20:03.147573321,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000740,497,bot_start,cmp_003,pl_007,cr_003,2026-08-27 00:52:39.606201183,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000741,497,click,cmp_003,pl_007,cr_003,2026-08-29 13:33:45.615587328,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000744,498,lead,cmp_000,pl_004,cr_003,2026-08-04 13:42:32.316559692,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000743,498,lead,cmp_000,pl_004,cr_003,2026-08-06 16:52:42.560728930,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000747,499,bot_start,cmp_002,pl_002,cr_002,2026-09-01 19:44:46.600667767,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000745,499,click,cmp_002,pl_002,cr_002,2026-09-05 12:31:34.918780653,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000746,499,lead,cmp_002,pl_000,cr_000,2026-09-06 22:53:55.363891625,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000752,500,click,cmp_001,pl_006,cr_002,2026-08-07 21:29:58.000963690,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000753,501,click,cmp_001,pl_006,cr_002,2026-08-16 13:35:51.618153931,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000755,502,click,cmp_002,pl_005,cr_004,2026-08-30 10:40:23.491873635,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000756,502,click,cmp_003,pl_007,cr_003,2026-08-30 20:59:33.997936244,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000754,502,bot_start,cmp_000,pl_001,cr_004,2026-09-04 15:29:19.996465839,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000757,503,bot_start,cmp_000,pl_004,cr_003,2026-08-30 16:44:38.528238527,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000760,504,click,cmp_004,pl_003,cr_000,2026-08-31 14:42:38.586122901,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000759,504,click,cmp_004,pl_003,cr_000,2026-09-01 23:09:10.034844616,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000758,504,click,cmp_003,pl_009,cr_000,2026-09-02 18:20:05.895185641,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000761,505,lead,cmp_003,pl_007,cr_003,2026-08-09 05:18:48.095962965,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000762,506,bot_start,cmp_003,pl_009,cr_000,2026-08-22 08:57:24.511493500,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000763,507,bot_start,cmp_002,pl_000,cr_000,2026-08-07 20:15:25.727729185,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000765,508,click,cmp_002,pl_000,cr_000,2026-08-04 06:10:33.371373646,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000764,508,click,cmp_000,pl_001,cr_004,2026-08-04 08:45:08.204288728,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000766,508,click,cmp_002,pl_005,cr_004,2026-08-08 06:26:53.899821410,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000767,508,click,cmp_003,pl_009,cr_000,2026-08-28 05:41:47.777231210,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000768,509,click,cmp_003,pl_007,cr_003,2026-09-07 00:40:08.795678119,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000773,510,click,cmp_000,pl_001,cr_004,2026-08-30 19:14:13.630213163,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000772,510,click,cmp_002,pl_000,cr_000,2026-09-04 07:42:11.500692506,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000771,510,click,cmp_002,pl_000,cr_000,2026-09-04 12:49:02.061340797,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000774,511,click,cmp_003,pl_007,cr_003,2026-08-04 08:30:54.885813488,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000775,512,bot_start,cmp_002,pl_008,cr_001,2026-08-04 18:14:17.640752129,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000776,513,bot_start,cmp_002,pl_002,cr_002,2026-08-17 23:32:50.476308952,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000777,514,click,cmp_002,pl_002,cr_002,2026-08-19 18:22:27.862412333,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000778,515,click,cmp_001,pl_006,cr_002,2026-09-01 15:18:16.318685356,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000779,516,click,cmp_002,pl_000,cr_000,2026-08-04 06:50:12.309254352,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000780,517,click,cmp_000,pl_001,cr_004,2026-08-30 01:24:42.800759053,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000781,517,click,cmp_000,pl_001,cr_004,2026-09-01 10:01:50.716950104,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000783,518,click,cmp_001,pl_006,cr_002,2026-08-04 02:26:03.988393821,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000784,518,click,cmp_002,pl_000,cr_000,2026-08-04 08:26:15.227202024,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000782,518,click,cmp_000,pl_001,cr_004,2026-08-06 06:21:48.107074247,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000785,519,click,cmp_000,pl_001,cr_004,2026-08-09 16:57:36.984537073,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000787,520,bot_start,cmp_003,pl_009,cr_000,2026-08-05 00:40:28.378048382,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000789,521,click,cmp_003,pl_009,cr_000,2026-08-07 18:40:49.068775836,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000788,521,click,cmp_003,pl_009,cr_000,2026-08-08 15:09:36.817251744,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000790,521,click,cmp_000,pl_001,cr_004,2026-08-10 07:21:54.355311581,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000791,522,click,cmp_002,pl_008,cr_001,2026-08-13 02:21:44.524476918,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000792,523,click,cmp_001,pl_006,cr_002,2026-08-30 03:24:25.208516397,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000793,524,bot_start,cmp_002,pl_002,cr_002,2026-08-25 17:09:28.668114549,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000794,524,click,cmp_000,pl_004,cr_003,2026-08-28 18:22:17.278845593,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000795,525,click,cmp_000,pl_001,cr_004,2026-08-20 01:52:20.897455468,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000797,526,lead,cmp_000,pl_004,cr_003,2026-08-26 14:23:05.376765208,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000796,526,click,cmp_003,pl_009,cr_000,2026-08-26 15:53:41.116102437,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000799,527,click,cmp_002,pl_008,cr_001,2026-08-08 09:28:57.828804071,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000798,527,bot_start,cmp_002,pl_005,cr_004,2026-08-08 12:51:00.020183514,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000800,527,click,cmp_000,pl_001,cr_004,2026-08-08 20:53:06.285435046,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000802,528,click,cmp_002,pl_008,cr_001,2026-08-31 01:37:07.804835483,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000801,528,click,cmp_002,pl_000,cr_000,2026-09-02 21:53:44.588824111,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000803,528,click,cmp_001,pl_006,cr_002,2026-09-04 15:02:54.257476457,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000804,529,click,cmp_002,pl_000,cr_000,2026-08-18 07:24:58.943048626,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000806,530,click,cmp_002,pl_008,cr_001,2026-09-01 06:26:23.974043250,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000808,530,click,cmp_002,pl_000,cr_000,2026-09-04 03:50:43.245892402,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000807,530,click,cmp_002,pl_008,cr_001,2026-09-05 13:02:56.628682486,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000809,531,bot_start,cmp_003,pl_009,cr_000,2026-08-25 12:18:44.322473212,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000810,532,click,cmp_000,pl_004,cr_003,2026-08-04 09:05:47.983366245,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000811,533,click,cmp_002,pl_005,cr_004,2026-08-31 17:24:28.081872800,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000812,534,click,cmp_001,pl_006,cr_002,2026-08-24 11:30:43.927654466,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000813,534,click,cmp_004,pl_003,cr_000,2026-08-27 06:43:16.661516837,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000814,535,lead,cmp_002,pl_005,cr_004,2026-08-24 05:16:09.525649590,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000816,535,lead,cmp_002,pl_005,cr_004,2026-08-26 06:46:03.917837056,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000815,535,bot_start,cmp_001,pl_006,cr_002,2026-08-28 12:47:26.154333490,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000817,536,lead,cmp_002,pl_008,cr_001,2026-08-07 11:23:39.387825561,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000818,537,lead,cmp_000,pl_001,cr_004,2026-08-06 21:19:08.888756604,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000819,538,bot_start,cmp_003,pl_007,cr_003,2026-08-26 06:18:08.893510644,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000820,539,click,cmp_000,pl_001,cr_004,2026-08-17 22:45:29.182391911,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000824,540,bot_start,cmp_002,pl_000,cr_000,2026-08-30 14:19:01.682416737,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000825,540,click,cmp_000,pl_004,cr_003,2026-08-31 20:09:24.316551068,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000826,541,click,cmp_004,pl_003,cr_000,2026-08-29 12:20:00.185734958,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000828,542,click,cmp_003,pl_009,cr_000,2026-08-19 14:47:09.977305579,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000827,542,click,cmp_003,pl_009,cr_000,2026-08-21 15:46:34.410990808,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000829,542,click,cmp_000,pl_004,cr_003,2026-08-23 05:20:36.865098158,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000830,543,click,cmp_004,pl_003,cr_000,2026-08-08 19:42:57.427329690,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000832,544,click,cmp_003,pl_007,cr_003,2026-08-05 06:30:01.383131042,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000831,544,bot_start,cmp_001,pl_006,cr_002,2026-08-07 15:14:59.585558784,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000833,545,bot_start,cmp_002,pl_000,cr_000,2026-08-29 21:10:46.741950035,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000834,546,click,cmp_002,pl_000,cr_000,2026-08-05 03:36:09.562053333,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000835,546,click,cmp_000,pl_004,cr_003,2026-08-10 06:04:59.415613843,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000837,547,click,cmp_002,pl_008,cr_001,2026-08-29 06:08:16.290983062,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000838,547,click,cmp_000,pl_004,cr_003,2026-08-29 12:00:25.487616960,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000836,547,lead,cmp_003,pl_007,cr_003,2026-08-30 03:28:22.368732737,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000839,548,bot_start,cmp_002,pl_002,cr_002,2026-09-03 10:44:29.182982504,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000841,548,bot_start,cmp_000,pl_001,cr_004,2026-09-03 15:14:29.254995572,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000840,548,bot_start,cmp_000,pl_004,cr_003,2026-09-04 08:56:01.172855523,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000842,549,click,cmp_003,pl_007,cr_003,2026-08-20 11:40:29.854392559,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000844,550,click,cmp_002,pl_008,cr_001,2026-08-04 09:56:11.983096236,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000845,550,bot_start,cmp_004,pl_003,cr_000,2026-08-04 23:48:41.258796913,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000846,550,click,cmp_002,pl_000,cr_000,2026-08-05 11:56:33.380341495,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000848,551,lead,cmp_003,pl_009,cr_000,2026-08-26 14:27:18.644783404,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000847,551,lead,cmp_002,pl_005,cr_004,2026-08-28 07:38:17.743739897,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000850,552,click,cmp_002,pl_005,cr_004,2026-08-20 01:10:28.905487383,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000849,552,click,cmp_002,pl_000,cr_000,2026-08-20 17:13:16.545023346,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000851,553,click,cmp_003,pl_009,cr_000,2026-09-04 13:30:51.794743416,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000853,554,click,cmp_002,pl_000,cr_000,2026-08-04 19:05:15.947162397,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000852,554,click,cmp_000,pl_004,cr_003,2026-08-07 22:09:39.508958152,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000854,555,bot_start,cmp_000,pl_001,cr_004,2026-08-30 22:17:13.982864593,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000856,556,click,cmp_004,pl_003,cr_000,2026-08-29 15:39:14.901629634,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000855,556,click,cmp_000,pl_001,cr_004,2026-09-02 01:49:07.279042652,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000859,557,bot_start,cmp_002,pl_005,cr_004,2026-08-19 20:42:09.262522794,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000858,557,lead,cmp_002,pl_005,cr_004,2026-08-19 23:12:17.424468279,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000857,557,bot_start,cmp_000,pl_001,cr_004,2026-08-21 07:18:41.136980634,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000860,558,bot_start,cmp_001,pl_006,cr_002,2026-08-26 12:59:25.379208300,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000861,558,bot_start,cmp_003,pl_007,cr_003,2026-08-29 17:29:56.961340407,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000863,559,bot_start,cmp_002,pl_002,cr_002,2026-08-20 03:49:08.187865459,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000862,559,click,cmp_002,pl_008,cr_001,2026-08-20 16:17:36.643995456,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000866,560,click,cmp_002,pl_008,cr_001,2026-08-20 00:35:03.802848292,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000865,560,click,cmp_002,pl_008,cr_001,2026-08-22 13:15:16.239761068,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000867,560,bot_start,cmp_000,pl_004,cr_003,2026-08-22 22:59:06.246337776,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000868,561,lead,cmp_002,pl_008,cr_001,2026-09-02 23:59:54.478055013,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000870,562,click,cmp_000,pl_001,cr_004,2026-08-11 08:37:37.638855198,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000869,562,click,cmp_002,pl_002,cr_002,2026-08-14 04:23:03.950604799,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000871,562,click,cmp_002,pl_005,cr_004,2026-08-15 20:07:22.160908348,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000872,563,bot_start,cmp_000,pl_001,cr_004,2026-08-07 02:22:53.216819336,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000875,564,bot_start,cmp_003,pl_007,cr_003,2026-08-10 06:17:49.878178754,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000874,564,click,cmp_000,pl_001,cr_004,2026-08-11 15:38:04.726491119,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000873,564,lead,cmp_004,pl_003,cr_000,2026-08-13 14:37:33.990528133,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000877,565,click,cmp_003,pl_007,cr_003,2026-08-26 06:05:05.139351642,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000878,565,click,cmp_003,pl_009,cr_000,2026-08-26 07:37:09.906976822,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000876,565,click,cmp_000,pl_004,cr_003,2026-08-28 21:54:10.214142433,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000879,566,click,cmp_002,pl_002,cr_002,2026-08-26 19:23:55.066263157,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000880,567,click,cmp_002,pl_008,cr_001,2026-09-03 19:50:13.987648579,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000881,568,click,cmp_001,pl_006,cr_002,2026-08-24 20:33:42.726315336,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000882,569,click,cmp_003,pl_007,cr_003,2026-09-03 21:37:02.738138572,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000885,570,click,cmp_000,pl_004,cr_003,2026-08-04 11:25:17.412021000,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000884,570,lead,cmp_004,pl_003,cr_000,2026-08-07 12:14:18.884683567,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000886,571,click,cmp_002,pl_008,cr_001,2026-08-04 09:07:11.861286000,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000887,572,bot_start,cmp_003,pl_007,cr_003,2026-08-30 20:57:12.343609541,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000888,573,click,cmp_002,pl_002,cr_002,2026-08-28 02:16:06.061366103,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000889,573,click,cmp_002,pl_000,cr_000,2026-08-28 18:59:06.443814578,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000890,574,click,cmp_003,pl_007,cr_003,2026-09-03 13:43:58.715067437,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000892,575,click,cmp_001,pl_006,cr_002,2026-08-14 00:03:30.594554590,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000891,575,click,cmp_002,pl_002,cr_002,2026-08-18 06:58:14.108850695,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000893,575,click,cmp_002,pl_002,cr_002,2026-08-18 13:58:15.014288037,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000894,576,bot_start,cmp_002,pl_002,cr_002,2026-08-31 11:53:24.427952930,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000895,576,click,cmp_002,pl_005,cr_004,2026-09-03 05:33:32.828948824,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000896,577,lead,cmp_002,pl_000,cr_000,2026-08-04 18:12:03.364698114,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000897,577,bot_start,cmp_002,pl_005,cr_004,2026-08-04 19:58:36.453371376,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000898,578,click,cmp_003,pl_007,cr_003,2026-08-15 11:44:12.627992932,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000899,578,lead,cmp_003,pl_007,cr_003,2026-08-15 19:47:57.470647911,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000900,578,bot_start,cmp_002,pl_008,cr_001,2026-08-19 09:40:01.135297034,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000901,579,bot_start,cmp_003,pl_009,cr_000,2026-08-04 06:07:13.508777576,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000902,579,click,cmp_000,pl_001,cr_004,2026-08-04 10:35:21.019598423,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000903,579,click,cmp_000,pl_004,cr_003,2026-08-04 12:15:29.360455071,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000905,580,bot_start,cmp_003,pl_007,cr_003,2026-08-20 04:19:34.770681250,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000906,581,click,cmp_002,pl_005,cr_004,2026-08-21 06:30:41.599380539,c_cmp_002_p_pl_005_cr_cr_004,synthetic
